puzzle_id,path,declared_length,submission_id,record_path,submitted_at,source_index_row,source_repo_commit
635,d1.f0.-r1.-f0.-d0.f2.r0.f2.-r3.-f1.-d0.f2.-d3.r3.d2.r3.-f2.d0.f2.-r3.d1.d0.r3.-d3.-r3.d0.r1.-d0.r3.r1.f3.-r3.d0.-f3.d1.-d3.f2.-d1.f3.d1.-f2.-d1.-d0.f0,44,019fe7c9-f5d7-7ab5-a5dc-8fb0a46c828a,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/635/2026-08-09/019fe7c9-f5d7-7ab5-a5dc-8fb0a46c828a.json,2026-08-09T18:29:59.480Z,247,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
635,-r2.-f0.d1.r1.-d3.r3.f2.r3.-f2.r1.-d0.r3.f0.-d0.-f0.d3.r3.r3.-d0.-r3.d2.d1.-d0.-f3.-d3.r1.-f0.r2.f0.f2.d3.-f1.d0.-r2.-d0.f3.r2.d1.-r2.d3.r2.-d3.f1.d3.-r2.-d3.d0.-r1,48,019fc39a-9a30-709c-bd77-1bf092a86b2c,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/635/2026-08-02/019fc39a-9a30-709c-bd77-1bf092a86b2c.json,2026-08-02T17:51:56.185Z,248,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
636,r2.-d3.r2.-f3.-r0.-d2.d3.f0.d2.r2.-d0.r1.-f2.-d1.f1.r1.r3.d3.r3.-r2.-r0.-f3.r1.-d2.r1.f1.-d2.-d2.r2.-f1.r0.f1.-r0.f1.r0.-f1.r1.d2.r1.-d2.-r1,41,019fc3be-4e26-7cac-8637-25bd2f25bd6f,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/636/2026-08-02/019fc3be-4e26-7cac-8637-25bd2f25bd6f.json,2026-08-02T18:30:55.854Z,249,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
636,r2.-d3.r2.-f3.-r0.d3.-d2.f0.d2.r2.-d0.r1.-f2.-d1.f1.r1.r3.d3.r3.-r0.-r2.-f3.r1.-d2.r1.f1.-d2.-d2.r2.-f1.r0.f1.-r0.f1.r0.-f1.r1.d2.r1.-d2.-r1,41,019fe7a2-c6fc-75f6-b131-3ce96ded9341,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/636/2026-08-09/019fe7a2-c6fc-75f6-b131-3ce96ded9341.json,2026-08-09T17:47:10.275Z,250,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
637,-d0.-r1.-f3.d0.d1.-f2.-d0.-f2.d2.r3.r1.d2.f3.-r3.f0.d3.-f3.f0.-d0.f0.d3.-f0.-r0.-f0.-r1.-f0.d0.d3.-r0.-d3.-d0.r3.-f3.-r3.f0.-r0.-f1.r1.f1.d1.-r1.-d1.r2.d2.f1.-d2,46,019fe7fe-b195-7fb7-90d3-8d6d9688c87c,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/637/2026-08-09/019fe7fe-b195-7fb7-90d3-8d6d9688c87c.json,2026-08-09T19:27:35.636Z,251,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
637,-f0.-d3.f0.-r3.f0.r1.-d3.d0.r1.r0.-f0.-d0.-r1.-r0.-f0.-r2.-f3.r2.f0.-d1.-r0.-f3.-r0.d1.-r0.d1.f2.-d1.f2.r0.d1.r0.r0.-f0.-r1.r3.f2.r2.f1.-d1.-r2.d1.r1.-f2.d1.-r3.f0.r3,48,019fc3be-4e26-7f3d-bf53-4d79fb34b139,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/637/2026-08-02/019fc3be-4e26-7f3d-bf53-4d79fb34b139.json,2026-08-02T18:30:55.921Z,252,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
638,f2.d3.f2.-f3.-r2.-r2.d3.-r1.-d2.-f2.d3.r0.r0.d0.-f0.r3.-f3.f0.-d3.d1.-r1.-f3.r0.-d1.-r0.-r3.-f2.d3.r3.r1.-d1.-r3.-d3.-f0.-d1.f2.-d1.-r2.-d1.-d1.r2.f0.-r2.d3.d0,45,019fc3be-4e20-70f4-b2f1-613ef7cac246,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/638/2026-08-02/019fc3be-4e20-70f4-b2f1-613ef7cac246.json,2026-08-02T18:30:55.943Z,253,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
638,f2.d3.f2.-f3.-r2.-r2.d3.-r1.-d2.-f2.d3.r0.r0.d0.-f0.r3.-f3.f0.-d3.d1.-r1.-f3.r0.-d1.-r0.-r3.-f2.d3.r3.r1.-d1.-r3.-d3.-f0.-d1.f2.-d1.-r2.-d1.-d1.r2.f0.-r2.d3.d0,45,019fe7ac-449c-7fe7-9bbc-6ed6afb2843f,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/638/2026-08-09/019fe7ac-449c-7fe7-9bbc-6ed6afb2843f.json,2026-08-09T17:57:33.522Z,254,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
639,-d3.r2.-f0.-d1.f3.-r2.-f2.d3.-d0.f0.-r1.d3.-r1.f3.r3.r1.-f2.-d0.f3.-r1.-r2.-d1.r2.-r0.f2.r3.-r1.-d3.r1.d3.d0.f1.-r3.-f1.r2.r0.f1.r3.f1.f1.r1.f1.-r1.d1.-r2.r1,46,019fe82a-ab94-7a60-985e-dc2d3206cb1f,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/639/2026-08-09/019fe82a-ab94-7a60-985e-dc2d3206cb1f.json,2026-08-09T20:15:37.323Z,255,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
639,f1.d2.-r0.-f1.-d3.-r3.-d1.r1.d1.-f1.d1.-d3.-r0.-f3.r0.-f3.-d1.-f1.-r1.f1.-d2.-d3.f0.d3.-f1.f0.-r1.f2.f0.r1.-f3.-f3.-d1.-d1.-f2.-d1.f0.r0.-f0.-r0.f2.r0.f0.r0.r0.-f2.r0.f3,48,019fc3be-4e23-70ef-bded-f7413fdb2442,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/639/2026-08-02/019fc3be-4e23-70ef-bded-f7413fdb2442.json,2026-08-02T18:30:55.966Z,256,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
640,d3.f0.-f3.r0.-r1.-d1.f3.d3.-f1.-r3.-r3.-f0.-d0.-d1.f0.d0.r3.-d3.r2.-f2.-r2.-r3.-d1.-f2.d2.d3.-r3.f0.r3.-d3.f2.d3.d1.-r3.-d1.d0.-f3.r2.d1.-f1.-r2.f1.-d1.f3.f2.-d0.f2,47,019fe845-00a3-7cb0-883a-be0ad0c04ae8,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/640/2026-08-09/019fe845-00a3-7cb0-883a-be0ad0c04ae8.json,2026-08-09T20:44:23.287Z,257,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
641,-r1.d2.f3.-f1.-d3.-f2.r1.-d1.f1.-r2.-f0.-d0.-f0.-r3.-f3.-f1.r1.-f3.r3.f3.-r0.d2.-f3.-r2.f1.-d2.f1.-d2.d1.f1.f1.-d1.-r0.-d2.f3.r0.-f3.r2.f3.d2.-r0.f1.r1.d2.d2.-r1.d2.-f1,48,019fe804-e2bf-7b95-aef1-7c05d6862f21,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/641/2026-08-09/019fe804-e2bf-7b95-aef1-7c05d6862f21.json,2026-08-09T19:34:21.572Z,258,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
642,d3.d3.r1.f3.-r0.d2.d2.-f0.-r2.d1.f2.-d2.-d3.-r3.-d1.-f2.-r2.f3.-d3.-r1.-d0.-f2.-d3.r2.d0.-r3.-f1.-r1.f1.-d0.r3.-d1.r1.-d0.-r1.f2.-d3.r2.d1.d1.f1.-r2.-f1.d3.f3.d1.f0,47,019fe803-fd6e-7ecd-b238-984b42c8db13,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/642/2026-08-09/019fe803-fd6e-7ecd-b238-984b42c8db13.json,2026-08-09T19:33:22.572Z,259,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
643,f0.r3.r3.-d1.-d0.f2.-r0.-f3.r1.r1.d0.-f0.-r3.-d1.d2.r2.-d3.f1.d0.d3.-f3.d1.r0.d3.-r2.f3.r1.-d2.-r1.-d1.-d3.-r2.-d0.-r3.d1.f1.r1.f1.-d1.f1.f1.d2.-r1.-f1,44,019fe7c2-e339-74cc-8693-49910de71b3d,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/643/2026-08-09/019fe7c2-e339-74cc-8693-49910de71b3d.json,2026-08-09T18:22:16.016Z,260,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
644,f0.d3.-r3.-f3.-d3.-r2.-f3.d3.f2.-r0.d2.-f0.-d0.r1.-r3.-f3.-r0.d3.-f0.d0.-f3.-r1.f3.d2.-f3.-d0.d2.r2.-d2.r3.d1.-r3.-d1.f1.-r2.d1.f3.-d1.r2.-r1.f1.d1.f1.r1.-f3,45,019fcb2c-f7ed-7538-8607-9883b67c2779,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/644/2026-08-04/019fcb2c-f7ed-7538-8607-9883b67c2779.json,2026-08-04T05:09:09.108Z,261,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
644,f0.d3.-r3.-f3.-d3.-r2.-f3.d3.f2.-r0.d2.-f0.-d0.r1.-r3.-f3.-r0.d3.-f0.d0.-f3.-r1.f3.d2.-f3.-d0.d2.r2.-d2.r3.d1.-r3.-d1.f1.-r2.d1.f3.-d1.r2.-r1.f1.d1.f1.r1.-f3,45,019fe54d-64ed-75d6-bd62-879374adc633,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/644/2026-08-09/019fe54d-64ed-75d6-bd62-879374adc633.json,2026-08-09T06:54:41.751Z,262,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
644,-f2.-r0.f0.r3.-f0.f1.d3.-r1.-d1.r0.-d3.d1.r0.f1.-r1.f3.-d0.r2.d2.d0.f2.d0.-r3.-d3.-d1.f3.r1.r1.f3.d0.-f2.-r2.f3.r2.f2.-f3.-d0.r1.f2.-r1.f3.-d1.f2.d1.-f3,45,019fe7fe-62e8-74b1-ac15-89207f1a2639,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/644/2026-08-09/019fe7fe-62e8-74b1-ac15-89207f1a2639.json,2026-08-09T19:27:15.436Z,263,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
645,d1.f2.r3.-f0.-d3.-r0.-d1.-f2.d3.-r3.-d1.f2.-r2.-r0.-f0.d0.-r3.-f2.-d3.f2.-r1.-f2.d3.-f3.f0.-d0.f3.r3.-d2.d3.-f0.-d1.f1.d1.f0.f2.-r0.-r3.d2.r3.f1.r2.-f1.r0.-f2.-d3,46,019fe5a0-329e-7c59-92e4-4bdf297863b2,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/645/2026-08-09/019fe5a0-329e-7c59-92e4-4bdf297863b2.json,2026-08-09T08:25:07.965Z,264,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
645,d1.f2.r3.-f0.-d3.-r0.-d1.-f2.d3.-r3.-d1.f2.-r2.-r0.-f0.d0.-r3.-f2.-d3.f2.-r1.-f2.d3.-f3.f0.-d0.f3.r3.d3.-d2.-f0.-d1.f1.d1.f0.f2.-r0.-r3.d2.r3.f1.r2.-f1.r0.-f2.-d3,46,019fe7d8-b0db-75e5-ba09-0d190a93a712,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/645/2026-08-09/019fe7d8-b0db-75e5-ba09-0d190a93a712.json,2026-08-09T18:46:05.175Z,265,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
646,r1.-f1.-d3.-f2.r1.r3.-d2.f1.-r2.d3.d3.r0.f3.d2.f1.-r3.f1.r3.-f1.r0.-f3.-r3.d3.d0.-f0.r3.-d0.f0.r0.-f0.r3.f0.-r2.-d1.-r3.-r1.-d2.r3.-d2.-d2.-f2.r1.f2.d1.r2,45,019fe55a-639a-7fd9-9cac-bdfd0475363d,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/646/2026-08-09/019fe55a-639a-7fd9-9cac-bdfd0475363d.json,2026-08-09T07:08:53.208Z,266,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
646,r1.-f1.-d3.-f2.r1.r3.-d2.f1.-r2.d3.d3.r0.f3.d2.f1.-r3.f1.r3.-f1.r0.-f3.-r3.d3.d0.-f0.r3.-d0.f0.r0.-f0.r3.f0.-r2.-d1.-r3.-r1.-d2.r3.-d2.-d2.-f2.r1.f2.d1.r2,45,019fe7cb-b861-7b05-8bf8-39eddb2ec13f,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/646/2026-08-09/019fe7cb-b861-7b05-8bf8-39eddb2ec13f.json,2026-08-09T18:31:55.201Z,267,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
647,-r2.-f0.-d3.f2.d0.-f0.r3.-f2.-f0.d3.d1.-d0.r1.d0.-d2.-f3.d2.-f1.-f2.d0.-r0.-d3.-f3.-r0.f3.-r2.f3.f0.-r2.-f3.r2.f3.f0.f0.-d1.f0.d1.-f3.r0.-f3.r2.f3.-r0.-d1.r0.-d0,46,019fe521-fdf7-7652-8ed1-b0c9a721d598,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/647/2026-08-09/019fe521-fdf7-7652-8ed1-b0c9a721d598.json,2026-08-09T06:07:16.679Z,268,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
647,r0.f3.r1.f1.d3.-f3.-f1.d1.d3.-f3.r3.d3.-d1.-f0.r3.f2.-r3.-d3.d0.r0.-f2.d1.-f0.-r0.f0.d3.f2.d1.-d2.f2.r2.f2.-r1.-d1.-r2.-d3.-r1.-f1.r1.f2.r3.-f2.-r3.f1.d3.r1,46,019fe829-253b-7508-b213-57716c5d6aec,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/647/2026-08-09/019fe829-253b-7508-b213-57716c5d6aec.json,2026-08-09T20:13:57.606Z,269,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
648,d3.r3.-r2.-f1.-d1.-f1.r3.f1.-f3.-r2.-d2.r2.f2.-f3.r0.f3.-d0.-r3.-f0.r3.f0.-d3.-f3.d3.d0.f3.d0.-r1.-d0.-r1.-f0.-d0.f2.-d2.-f2.d0.f0.-r2.f0.f1.r1.d2.r1.-d2.-r1,45,019fe555-b1d7-7491-a4d6-bccbe5a97a81,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/648/2026-08-09/019fe555-b1d7-7491-a4d6-bccbe5a97a81.json,2026-08-09T07:03:45.567Z,270,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
648,d3.r3.-r2.-f1.-d1.-f1.r3.f1.-f3.-r2.-d2.r2.f2.-f3.r0.f3.-d0.-r3.-f0.r3.f0.-d3.-f3.d3.d0.f3.d0.-r1.-d0.-r1.-f0.-d0.f2.-d2.-f2.d0.f0.-r2.f1.f0.r1.d2.r1.-d2.-r1,45,019fe802-09b0-7234-a021-ca3539b922a0,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/648/2026-08-09/019fe802-09b0-7234-a021-ca3539b922a0.json,2026-08-09T19:31:14.694Z,271,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
649,d2.r3.-f0.-d3.-f2.r3.-d0.f2.-r3.-f0.-r1.-f1.d3.-r3.d1.f3.-d1.-f2.d3.-r3.d2.r3.-f2.-d3.-f2.-r1.f2.r1.-f2.-d0.-r1.-r1.-d3.-d2.-f1.-d0.r2.f1.r2.f1.r2.d3.-r2.d2,44,019fe546-93f2-7978-af6d-b0d1bd17c63e,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/649/2026-08-09/019fe546-93f2-7978-af6d-b0d1bd17c63e.json,2026-08-09T06:47:14.974Z,272,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
649,d2.r3.-f0.-d3.-f2.r3.-d0.f2.-r3.-f0.-r1.-f1.d3.-r3.d1.f3.-d1.-f2.d3.-r3.d2.r3.-f2.-d3.-f2.-r1.f2.r1.-f2.-d0.-r1.-r1.-d3.-d2.-f1.-d0.r2.f1.r2.f1.r2.d3.-r2.d2,44,019fe816-f65e-75e4-8aee-2fedc533793d,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/649/2026-08-09/019fe816-f65e-75e4-8aee-2fedc533793d.json,2026-08-09T19:54:05.910Z,273,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
650,f1.-d3.r2.r3.d3.-r1.f0.-f1.d2.r2.f0.d1.r3.d0.-f1.f0.-r3.-f0.-r2.-d2.-r2.-d1.-r0.-d1.-r1.d3.d2.-f1.r1.f1.-r1.-f0.-f3.r1.r1.-d0.r1.d0.f0.d1.-f0.r1.-f2.r1.-r0,45,019fe592-0076-7e87-985b-72c3e1e496c8,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/650/2026-08-09/019fe592-0076-7e87-985b-72c3e1e496c8.json,2026-08-09T08:09:37.903Z,274,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
650,f1.-d3.r2.r3.d3.-r1.-f1.f0.d2.r2.f0.d1.r3.d0.-f1.f0.-r3.-f0.-r2.-d2.-r2.-d1.-r0.-d1.-r1.d3.d2.-f1.r1.f1.-r1.-f0.-f3.r1.r1.-d0.r1.d0.f0.d1.-f0.r1.-f2.r1.-r0,45,019fe7d2-8aa9-75ca-bf79-a6e553343178,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/650/2026-08-09/019fe7d2-8aa9-75ca-bf79-a6e553343178.json,2026-08-09T18:39:22.073Z,275,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
651,-r2.d3.-r3.d1.f0.-d0.-r3.-d3.-r0.f3.d2.-f2.d0.-f1.-d0.-r2.d2.d0.-f0.-r0.d1.f0.r2.d0.r1.f2.-r1.-r1.d1.-f2.d3.-r2.-d3.r1.d3.-f1.-d1.-r1.f1.r1.-d3.-f1,42,019fe526-d925-7359-a753-7db6dbebd0a0,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/651/2026-08-09/019fe526-d925-7359-a753-7db6dbebd0a0.json,2026-08-09T06:12:35.583Z,276,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
651,-r2.d3.-r3.d1.f0.-d0.-r3.-d3.-r0.f3.d2.-f2.d0.-f1.-d0.-r2.d2.d0.-f0.-r0.d1.f0.r2.d0.r1.f2.-r1.-r1.d1.-f2.d3.-r2.-d3.r1.d3.-f1.-d1.-r1.f1.r1.-d3.-f1,42,019fe7dc-776d-79df-bdd8-8c9c6dce2bfd,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/651/2026-08-09/019fe7dc-776d-79df-bdd8-8c9c6dce2bfd.json,2026-08-09T18:50:12.101Z,277,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
652,-f0.-d0.r3.-d3.r2.-f1.f3.f3.-d3.r1.r2.-d1.f3.f1.-d1.f3.-r3.d3.-f2.r3.f3.r3.-d1.r2.d0.r1.d3.-r1.d0.-r1.d0.r1.d0.-f2.-d1.f2.d1.r2.d1.-r2.d0.-f2.-f1.r2.r1,45,019fe549-9ba4-72c3-b48e-42f6f5437794,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/652/2026-08-09/019fe549-9ba4-72c3-b48e-42f6f5437794.json,2026-08-09T06:50:33.095Z,278,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
652,-f0.-d0.r3.-d3.r2.-f1.f3.f3.-d3.r1.r2.-d1.f1.f3.-d1.f3.-r3.d3.-f2.r3.f3.r3.-d1.r2.d0.r1.d3.-r1.d0.-r1.d0.r1.d0.-f2.-d1.f2.d1.r2.d1.-r2.d0.-f2.-f1.r2.r1,45,019fe81f-1388-7b5c-b157-4d6153e5684d,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/652/2026-08-09/019fe81f-1388-7b5c-b157-4d6153e5684d.json,2026-08-09T20:02:57.970Z,279,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
653,r3.-d0.-r0.-d2.f3.d0.f2.-r0.-f0.r2.r2.d2.-f3.-r1.f1.f2.-f3.r2.-d2.-r1.-d2.-f2.-r1.d3.f0.-r0.d3.-r3.d2.r1.-d2.r3.-d3.-f0.-r3.d2.r1.-d2.r0.-f2.r0.f2.r3.-f2.-r1.-r0,46,019fe55e-f401-7628-907a-124f12919b64,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/653/2026-08-09/019fe55e-f401-7628-907a-124f12919b64.json,2026-08-09T07:13:52.428Z,280,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
653,-f3.d1.r3.f2.-r0.f3.f3.-d1.-f1.d0.-r0.-f0.d1.f3.-d1.-f3.-f1.-d2.r1.d2.f3.d3.f1.f3.r0.-f1.-r0.f1.r1.-d2.-f1.-d0.-f2.-d1.f2.f1.d1.r2.-f0.r1.d1.-r1.-d1.-f1.d0.-r1,46,019fe7f2-48d2-789d-92c2-0c6814b82484,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/653/2026-08-09/019fe7f2-48d2-789d-92c2-0c6814b82484.json,2026-08-09T19:14:02.585Z,281,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
653,-f3.d1.r3.f2.-r0.-f3.-f3.-d1.-f1.d0.-r0.-f0.d1.f3.-d1.-f3.-f1.-d2.r1.d2.f3.d3.f1.f3.r0.-f1.-r0.f1.r1.-d2.-f1.-d0.-f2.-d1.f2.f1.d1.r2.-f0.r1.d1.-r1.-d1.-f1.d0.-r1,46,019fea84-3911-7ad3-a7f1-a7de7f3cc866,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/653/2026-08-10/019fea84-3911-7ad3-a7f1-a7de7f3cc866.json,2026-08-10T07:12:40.963Z,282,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
654,-d2.-r1.-r3.d3.-r2.-f3.d3.r0.-r2.d1.-f1.-f2.f3.-r1.f1.-r0.-d2.-r0.-d0.f3.-r2.-r2.-f3.-d1.r3.d3.d1.-f1.-r3.d1.r3.d2.d1.d1.f1.-r2.-d2.f3.r1.f2.-r1.r2.d2.-f1.-d2,45,019fe53f-8442-7f4c-ba47-efac819d064f,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/654/2026-08-09/019fe53f-8442-7f4c-ba47-efac819d064f.json,2026-08-09T06:39:32.341Z,283,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
654,-d2.-r1.-r3.d3.-r2.-f3.d3.-r2.r0.d1.f3.-f1.-f2.-r1.f1.-r0.-d2.-r0.-d0.f3.-r2.-r2.-f3.-d1.r3.d3.d1.-f1.-r3.d1.r3.d2.d1.d1.f1.-r2.-d2.f3.r1.f2.-r1.r2.d2.-f1.-d2,45,019fe7d9-b7d1-7c82-9170-f9d96d82733e,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/654/2026-08-09/019fe7d9-b7d1-7c82-9170-f9d96d82733e.json,2026-08-09T18:47:12.479Z,284,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
655,d0.r2.-d3.-f0.-r1.d3.f2.-d3.f1.f1.f3.-d0.r1.-d3.r3.-f0.d3.r0.-d1.f3.d3.r0.-f0.r1.f0.-r3.-r1.-f1.f2.d1.-d2.d1.r2.d1.f0.r2.-f0.-r2.d2.-d1.-r1.-f2.-r1.d1.-r1.d1,46,019fd397-8a21-75b5-bbfe-5ff61257929a,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/655/2026-08-05/019fd397-8a21-75b5-bbfe-5ff61257929a.json,2026-08-05T20:22:30.773Z,285,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
655,d0.r2.-d3.-f0.-r1.d3.f2.-d3.f1.f1.f3.-d0.r1.-d3.r3.-f0.d3.r0.-d1.f3.d3.r0.-f0.r1.f0.-r3.-f1.d1.-r2.-d2.-f0.-f1.-f1.-d1.f0.-f1.d1.-f1.d2.r1.r2.-d1.r1.-d1.r1.r1,46,019fe531-e322-73a3-a5ee-6f4285bd6124,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/655/2026-08-09/019fe531-e322-73a3-a5ee-6f4285bd6124.json,2026-08-09T06:24:38.935Z,286,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
655,d0.r2.-d3.-f0.-r1.d3.f2.-d3.f1.f1.f3.-d0.r1.-d3.r3.-f0.d3.r0.-d1.f3.d3.r0.-f0.r1.f0.-r3.-f1.d1.-r2.-d2.-f0.-f1.-f1.-d1.f0.-f1.d1.-f1.d2.r1.r2.-d1.r1.-d1.r1.r1,46,019fe801-4e4f-7460-bbb3-ade76d8fa7ac,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/655/2026-08-09/019fe801-4e4f-7460-bbb3-ade76d8fa7ac.json,2026-08-09T19:30:26.739Z,287,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
656,f1.r2.f0.d3.-d0.r0.d3.f1.d0.d0.-r0.r2.-f1.-d3.-f2.-r2.r1.-r2.d2.r2.r0.-d1.r2.-f2.-d3.-f1.d3.f3.d1.-f0.f2.d2.f2.-d2.-f2.f0.d0.d1.f3.-d0.f2.d0.-f3.r1.-f0,45,019fe598-3af9-7bc3-8c6f-7e028184fa78,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/656/2026-08-09/019fe598-3af9-7bc3-8c6f-7e028184fa78.json,2026-08-09T08:16:26.098Z,288,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
656,f1.r2.f0.d3.-d0.r0.d3.f1.d0.d0.-r0.r2.-f1.-d3.-f2.-r2.r1.-r2.d2.r2.r0.-d1.r2.-f2.-d3.-f1.d3.f3.d1.-f0.f2.d2.f2.-d2.-f2.f0.d1.d0.f3.-d0.f2.d0.-f3.r1.-f0,45,019fe7fd-fea7-789a-8bd4-5c3b55c378ba,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/656/2026-08-09/019fe7fd-fea7-789a-8bd4-5c3b55c378ba.json,2026-08-09T19:26:49.725Z,289,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
657,f3.-d0.r1.f3.-r0.d2.f0.-d3.f3.-r2.f0.r0.-f1.-r1.-r3.-f2.-r2.-d1.-r2.-d0.f3.-r2.f3.-d1.-r0.d2.r0.d1.-f3.r2.-f1.f0.r1.f1.-r1.-f0.-r0.-f1.f0.f2.-d1.r2.d1.-r2,44,019fe576-4806-7243-8996-b9a7b8783781,results/v1/cayley-py-444-cube/cayleypy-96-24-b1f3fc405bc56fff/657/2026-08-09/019fe576-4806-7243-8996-b9a7b8783781.json,2026-08-09T07:39:21.309Z,290,bf3f68e5906e25ac7b8bfabef6c0d81bdfd1d309
