initial_state_id,path,old_length,new_length
194,-f3.-d3.f2.-d2.-f3.f2.d3.-r3.-r3.r1.d0.r0.-d3.-r0.-d0.r3.d0.r3.d2.-r3.f0.f2.-r2.f3.f2.-d3.f2.-d0.-f2.d2.-f2.r1.-r2.f1.-d2.-r3.d1.r2.-f2.r1.r2.-d2.-f2.-r2.f2.-r2.-d1,47,47
195,d0.f2.-r3.-r3.d1.f3.-d0.-f3.-d0.-f3.f0.f1.d0.-f0.-f0.r2.-f0.r2.f2.-r0.-f3.-r2.f3.d0.f0.d2.-f0.-f1.f2.r1.-d2.f1.d2.f2.r1.f1.r1.-d0.d2.-f2.-d2.-r2.-d2.r2.-d3.f1,46,46
195,d0.f2.r3.r3.d1.f3.-d0.-f3.-d0.f0.f1.-f3.d0.-f0.-f0.r2.-f0.r2.f2.-r0.-f3.-r2.f3.d0.f0.d2.-f0.-f1.f2.r1.f2.-d2.f1.d2.r1.f1.r1.d2.-d0.-f2.-d2.-r2.-d2.r2.-d3.f1,46,46
196,f0.r3.-d0.r2.-d1.f1.d2.r1.-f1.f0.r0.f0.-r3.-f0.-f2.r1.d0.f0.r3.-f3.-d0.-r1.d1.-f1.-d1.-f2.r1.-f0.r3.f0.-r3.-d1.r3.f3.-f2.-r1.-d0.-d1.f1.d0.-d1.-f1.f2.f2.d1.d1.f1,47,47
196,r0.r3.-f3.-r3.f3.d0.-r1.r3.-f0.-r2.-d3.-f3.-d0.-d1.f3.-d0.-r1.d0.f2.-d0.-d1.-f1.-d3.-r3.d3.-r0.r3.-d1.r0.d0.d1.r3.-d1.-r0.d1.r3.-d1.-f1.r1.f1.r2.d1.r3.-d1.-r2.r0.d1,47,47
197,-d1.f1.d0.-f3.r1.d0.d1.-r3.-f0.-f2.-r0.-d1.-r2.r3.-d2.-f2.d0.f1.-d0.r2.f3.-d0.-r0.d3.-r2.-d3.-f3.r0.-d3.d0.-f2.d0.-r1.d1.-f0.f2.-d1.-f3.r1.f3.-r1.-f2.r1.f0.-d1.r1,46,46
197,d0.d1.-f3.-r2.-d3.-f3.r1.-d2.r3.-f3.d1.r1.-f3.-d2.-r2.-d0.-f1.-r1.-r2.r3.-f1.-d2.f1.-r0.d2.-f1.-d2.r0.-f0.d0.-f3.d2.f0.-r2.-d1.r2.d1.f0.f0.r0.f0.r2.-f0.-r0.-f2.f0.-d2.-d0,48,48
198,r1.-f1.-r0.d3.-f1.-r1.f3.-d1.-r0.-d2.-r0.r2.-f1.f2.r2.d1.-r0.f3.-d0.-d2.-r0.d1.r0.-d2.f2.d2.-r0.d2.r1.f3.-r0.d3.r3.-f3.-r3.-f3.f2.r0.-d1.r0.d1.-r0.-r0.-f2.r0.-d1.-d3,47,47
198,r1.-f1.-r0.d3.-f1.-r1.f3.-d1.-r0.-d2.r2.-r0.-f1.f2.r2.d1.-r0.f3.-d2.-d0.-r0.d1.r0.-d2.f2.d2.-r0.d2.r1.f3.-r0.d3.r3.-f3.-r3.-f3.f2.r0.-d1.r0.d1.r0.r0.-f2.r0.-d3.-d1,49,47
199,-f1.-r2.d1.r0.-d2.r1.f0.f1.d1.-r3.d2.f2.d3.f2.f3.r3.-d1.-d3.-r0.-d0.d1.r0.-d1.r1.d0.-f3.-r2.r3.f0.d2.r2.-d2.-f0.-r3.-f2.-r0.f2.-r3.d2.-f2.-d0.d1.f2.-d2.-f2.d0,46,46
199,-f1.-r2.d1.r0.-d2.r1.f1.f0.d1.-r3.d2.f2.d3.f3.f2.r3.-d3.-d1.-r0.d1.-d0.r0.-d1.r1.d0.-f3.-r2.r3.f0.d2.r2.-d2.-f0.-r3.-f2.-r0.f2.-r3.d2.-f2.d1.-d0.f2.-d2.-f2.d0,46,46
201,-d2.r2.f1.f2.-r2.r0.d0.f2.d0.-f2.d1.-r3.d3.f3.r0.f3.-d3.r3.d3.r2.r3.-d0.f3.-d3.-f3.-r3.f0.d1.-f0.-d1.-d2.-d2.-f0.r3.-f0.r3.-d1.-r3.-d3.-r1.-f2.r1.-f3.-r1.f2.r1.-d2.-r3,48,48
201,-d2.r2.f1.f2.-r2.r0.d0.f2.d0.-f2.d1.-r3.d3.f3.r0.f3.-d3.r3.d3.r2.r3.-d0.f3.-d3.-f3.-r3.f0.d1.-f0.d2.d2.-d1.-f0.r3.-f0.r3.-d1.-r3.-d3.-r1.-f2.r1.-f3.-r1.f2.r1.-d2.-r3,48,48
202,d2.-f1.f0.r0.f2.f3.-r3.d3.r0.-d1.d0.f1.d2.-f3.-d3.d2.-r3.-f1.-d2.-f2.-r2.-f1.-d3.-f3.-d1.f3.d3.-f1.-f3.r0.f2.-d1.f1.r0.f1.d2.f1.-r0.-d2.f1.r2.-f1.r0.f1.-r0.-r2.d1,47,47
202,d2.f0.-f1.r0.f2.f3.-r3.d3.r0.d0.-d1.f1.d2.-f3.d2.-d3.-r3.-f1.-d2.-f2.-r2.-f1.-d3.-f3.-d1.f3.d3.-f3.-f1.r0.f2.-d1.f1.r0.f1.d2.f1.-r0.-d2.f1.r2.-f1.r0.f1.-r2.-r0.d1,47,47
203,-d3.-f3.-r0.f2.-d2.-f0.-d3.d2.-r3.f1.f2.-d3.-r3.r0.-d0.f1.r0.d0.-r0.-f0.r3.-d0.-r3.-r3.d0.-r3.-d0.-f3.-f3.-d1.f3.-d0.-d0.d1.-r0.-d1.r0.-f0.-r0.-d3.-r0.-f0.-r0.f0.r0.f0,46,46
203,-d3.-f3.-r0.f2.-d2.-f0.d2.-d3.-r3.f1.f2.-d3.r0.-r3.-d0.f1.r0.d0.-r0.-f0.r3.-d0.r3.r3.d0.-r3.-d0.-f3.-f3.-d1.f3.d1.d0.d0.-r0.-d1.r0.-f0.-r0.-d3.-r0.-f0.-r0.f0.r0.f0,46,46
204,-d2.-f0.r2.d0.f3.-d3.f3.r3.d0.r2.r3.d1.r0.f1.r0.-f2.-r2.f2.-d0.-f3.-r2.-r2.f1.r2.r2.d0.-r1.-f3.r0.-r2.-f1.-r0.d2.r3.-f2.r1.r3.f0.-r1.-f3.-d3.f2.d3.f3.r1.-f0.r2,47,47
204,-r0.f0.-d2.-d2.-f2.r2.r3.f0.r2.-d0.-f0.r0.r3.-f1.-r0.f3.-r0.f0.d1.-f0.r3.-d1.f3.-d0.-f1.-r2.d2.f3.-d2.-f3.r2.-f2.r2.f2.-r2.-f3.r2.-d2.d1.-r0.-d1.-d2.f2.d1.-f2.-r2.d2,47,47
205,f3.-r2.d1.-r2.d3.-r2.-d2.-d3.-r0.-d0.d3.r1.d2.-f1.-f1.d1.-f1.-r3.f1.-d1.r3.-d1.-r3.f3.r2.-f1.-r2.d0.f0.d3.-f3.-r3.d3.-r3.f3.-r3.d0.-r0.-f3.d0.-f3.-d3.r0.d3.-f3.-r0,46,46
205,d0.d2.f2.r3.d3.f2.-r2.d0.-r3.-f1.r2.-f3.-r0.d1.-r3.f3.-r3.d2.f3.r2.-d2.r0.d3.d0.-r1.-d3.r0.-d0.r1.d0.-r0.-d0.r3.r0.d0.f3.-d0.-d0.-r1.-r2.-f1.r2.-r1.f1.d0.f1.-d0.r1.r1.d0,50,50
206,-d3.r1.d0.-f3.d0.r1.-f1.-f3.-r1.-f1.f0.f2.-r3.-d0.-r0.-r2.-d2.r1.f2.-r2.-r2.f1.r0.-f1.-r2.d0.f1.-d0.-r0.r3.d3.-f0.r3.f3.-d0.-r3.d3.f0.r3.-f3.-f3.-d0.-d0.r3.d0.-f0.-d3,47,47
206,f1.-r1.d1.-f3.-d3.-r0.r1.f0.d3.r1.d0.-d1.r0.-f0.r0.d3.f0.d0.r3.r2.d3.-r3.-d0.-r2.-d3.f3.f3.-d0.r0.f0.-r0.-f3.-d0.-f3.-f0.d3.f2.r0.-d2.-d1.f2.d2.d1.-f2.d0.-r0.-d3.-d0.f2,49,49
207,-f1.r2.r3.-d1.-f3.r3.f2.-d0.-d0.-f1.-f3.-r3.d1.-r3.-r3.d3.r1.-f0.-d1.d2.-r1.d3.r0.f2.-r0.f1.-r1.-f1.-f2.r1.d3.-f2.d2.-r1.-d3.-d3.f1.-d0.-d3.-r1.d1.r1.-d1.d3.-f1.-d2.f1.-d0,48,48
207,-f1.r3.r2.-d1.-f3.r3.f2.d0.d0.-f3.-f1.-r3.d1.-r3.-r3.d3.r1.-f0.d2.-d1.-r1.d3.r0.f2.-r0.f1.-r1.-f1.-f2.r1.d3.-f2.d2.-r1.-d3.-d3.f1.-d3.-d0.-r1.d1.r1.d3.-f1.-d2.f1.-d1.-d0,48,48
209,d2.-r1.-f3.-d2.r0.d1.-r3.d0.-r2.r0.r1.f2.-r1.d0.d2.f0.-r0.-f2.-d2.-r1.d2.r0.-d2.-r3.r1.d2.r3.d3.f0.-r3.f3.r3.-d3.-f3.f0.-d0.-f3.d0.-f0.f3.d3.f3.r3.f0.r3.d0,46,46
209,f3.-d3.-d2.f0.d0.-f3.-d3.f1.d0.f3.r3.r3.d0.r2.d0.-r3.-f3.r2.-f3.-r0.f3.r0.f3.d2.-f1.-d2.-f2.-d2.f1.-r2.-f3.f0.-r0.-d0.f1.r1.d2.-f1.-r3.-d2.f2.d2.-f2.r3.-d2.-r1.d0.r1,48,48
211,-f0.f1.r2.-d3.-f0.-d1.d3.-f3.f1.d0.r2.-f2.r1.-d2.-f0.-f3.-d0.r3.-d0.-f0.f3.-d1.-f0.-f0.d0.-r0.f3.-d0.-f3.-r2.r0.r1.-d3.f1.-r2.d1.-f1.d2.d3.-r1.-d1.r0.-f1.-r2.f1.-r0.-d2.r2,48,48
211,f1.-f0.r2.-d3.-f0.-d1.d3.-f3.f1.d0.r2.-f2.r1.-d2.-f3.-f0.-d0.r3.-d0.-f0.f3.-d1.f0.f0.d0.-r0.f3.-d0.-f3.r1.r0.-r2.-d3.f1.-r2.d1.-f1.d3.d2.-r1.-d1.r0.-f1.-r2.f1.-r0.-d2.r2,48,48
212,r0.-d1.-f3.-d2.f0.d0.r1.-d2.-d2.r0.-f1.-f1.-d2.f3.-r0.-r2.-d2.r1.-f0.-f3.f1.-r1.-f1.-f3.-d0.f3.-d1.-f3.-f3.-r0.-r3.-f3.d0.f0.d3.f3.d3.f3.-r0.-d0.-r3.f3.-d0.-d3.-f3.-f3.r3,47,47
212,-f3.-f3.r3.-d3.-r1.-f1.r3.-d1.-r0.-f3.-d2.-f0.f1.r0.-f1.f3.-d1.-f0.d0.r2.f0.-r3.-f0.-r2.f0.-r0.f3.d0.d3.f3.d3.f1.-d3.-f1.r2.-f3.r0.f1.-d2.r1.-d1.-r1.r2.d2.-f1.-r2.-f2.d1.-r0,49,49
213,-f1.f0.d0.-r2.-f0.-f1.-d2.-d2.r3.f3.d1.f2.r0.d3.r3.-d3.f3.-r1.r3.d3.-r3.-d3.f3.-d1.r3.-d0.d1.-f3.-r0.-d0.f0.r0.-d3.r3.-f3.r3.d0.r0.r3.f0.-r3.-d3.-d3.-f3.-r3.d0,46,46
213,d0.-r3.d0.-f0.-f2.-r2.-f1.f3.-d1.-r1.-f3.-d1.f3.d3.r3.r1.-d3.-r3.d3.f3.-d3.f2.r1.d3.d3.r1.-f1.-r1.-d3.r3.f3.-d3.-f3.r2.d0.-r2.-d0.f2.-d0.-f2.d3.d0.-d1.d3.-r1.f2.r1.-f2.d1.f0,50,50
219,r1.f3.-d3.f3.r2.-d3.d1.f2.-d3.f2.-r3.-f0.-f2.-f2.f1.-d3.r1.-d1.r1.-d3.d0.d1.-r1.-f2.-r3.r1.d3.r3.-f3.-d3.r0.f3.-d0.d3.-r0.-r0.-d0.-r0.d3.-r3.-f0.r3.d3.f0.d0.-f3,46,46
220,d1.f2.r0.d3.-f3.r0.r3.d0.f0.-r1.-f0.r1.-f0.r2.-f2.-d1.d2.-f3.r3.f2.d3.r3.-f0.f3.-r0.-r2.f3.r0.r2.-f3.-d0.-r0.-f0.-f0.-r0.d0.f3.-r3.f3.-d3.r3.-f0.-r3.f0.-d3.-f0.d0,47,47
221,-r1.-d1.-r0.r1.f1.f2.-r0.-d1.d2.r2.-d0.f2.r0.d0.-r1.-f2.-f3.-f3.r2.f1.f2.-r3.-d0.-f3.d0.r3.-f1.-r3.r1.d0.r0.-f3.-f3.d3.-f0.r3.f0.r0.-f3.-r0.-d0.r3.-f0.f3.d0.r3.f0.d0,48,48
223,r0.-f1.d1.-r3.-f0.-r3.-d3.-r3.-f1.d0.f1.-d0.d2.r2.r3.-f0.-d1.d0.-f1.-f3.d0.f1.-d0.f3.r2.f1.-d3.f3.d0.-r0.d0.-f0.d0.r0.-f0.-d0.-r0.-r0.d0.-r3.f3.-r3.-f0.-r3.-r3.r0,46,46
225,r2.f0.d0.f1.-r3.-f1.-d0.-r1.-d0.d2.-f3.-d1.-d2.-f1.-d0.d1.r2.r3.d1.-f3.r3.d1.-r0.d3.r2.-d0.-r1.-r2.-d3.-r3.f2.-r0.f1.-d1.f1.-d1.-d1.-f3.-d0.f1.r2.-f1.-r2.d0.-f1.f3,46,46
227,-f2.-d3.r0.d0.f0.-r2.d3.-r0.f1.-d2.-f3.r1.d3.-r3.f3.-r2.-r2.-d0.-d1.-r2.-r2.r3.-f3.-f3.d1.f2.-r1.-r3.-f3.-r2.d2.-f1.-d2.-r2.-r2.-f2.-r2.f1.-r1.-f1.r1.-f3.r2.-f0.f2.f3,46,46
228,-d3.-f2.f3.d1.r1.-d0.d3.-r0.-d1.d2.r0.-f1.-d3.f1.f2.r2.f0.-d1.-r3.-r3.r0.-f3.d3.-f3.d3.f0.d1.f0.r3.-d3.d0.f3.d0.d3.-f0.r0.d0.r0.d0.f3.d0.-f0.f3.-r0.-f0.-d3.d0,47,47
229,r1.f3.r3.d1.-r0.-f3.f1.-d2.-f3.r0.-f2.f3.-r3.-d3.d0.f3.-d0.f3.-r3.-d3.r1.d3.-f1.-r0.-r1.-d3.r0.d3.f0.f1.-d3.f3.d1.-f2.-d3.-r1.-f1.-d0.-d0.r1.d2.-r1.-d0.-d0.-d2.f1.d3.f2,48,48
230,f1.-r1.-d2.-f0.d3.-r1.-d0.-f1.-d0.-d2.f1.r1.d0.-r0.r2.d1.-r2.-r3.-f2.-r2.f0.f2.d1.r1.-f2.-r1.-d1.-r0.r3.-d0.f0.-d0.f3.-d0.f3.d3.-f0.-d0.-f3.-r3.f3.-d0.-f0.-r3.r0.-f3.-d3,47,47
233,-r3.f0.-r3.-d1.-f1.d2.-r0.-r0.-f3.-f3.d1.-r2.f0.-r3.d3.r0.-d1.f1.-d0.-f3.-d3.-f3.-d1.-r0.-r2.-d2.r1.f1.-r1.d1.d2.f3.-d0.r2.d0.d3.-f3.d1.-f1.f2.r2.f1.-r2.f3.d0.f1.-d0.-f2,48,48
234,-f3.f2.r0.d2.-f1.f2.d3.-r3.-r3.-d0.-f0.f1.-d3.-d3.-r1.d3.f1.d3.f1.-r1.f1.r1.-f1.-r0.-r0.r3.d0.f2.-r1.f1.d0.-r1.d1.r1.-d1.d2.-r1.-r2.-f1.-r3.r1.f0.-r0.-d2.r0.-f0.r3,47,47
235,d1.r0.f0.f2.r2.-f1.-d3.-f0.r1.-f1.d2.-r0.-r0.r3.-d0.-d0.r3.-f0.-f3.-r1.-d2.-r1.f0.-r0.-f0.r1.-d3.-f0.f3.-d3.f0.f3.r3.f0.-d3.-r0.d0.f3.d3.-r0.-f3.r0.r3.-f0.d0.d3,46,46
237,-f1.-r1.-f0.r3.-d0.f3.-d2.d1.f3.-d0.f2.d1.f3.-d1.-d3.-f2.-d1.-f1.-f3.-r0.r3.d1.-f3.d0.-f3.-d0.-f3.d2.-r0.-f3.-r0.f0.-d0.r0.d0.-f3.-d3.-r0.-r0.r3.f3.d3.-r0.-r3.d3.-r0.-f3.-f3,48,48
238,d1.-r0.-f2.r3.-d0.-r0.-d3.d1.f3.-r2.r1.-d3.-r1.d1.f0.f2.-r2.d0.-r2.-d0.-r1.-f0.-d3.-f2.f0.-r2.f2.-r0.-d0.-f0.-d2.-f1.-d1.r1.r2.r3.f1.d1.-r2.-f2.r2.-d1.f0.d1.f2.-d1.f2,47,47
240,-d2.-f3.-d2.-r3.f1.d0.-r3.r0.d3.r3.-f0.-f0.-d3.-f0.d3.-f0.-f3.-r0.-d1.-d1.-r0.-d1.-r3.-d1.-r0.d1.-f2.-f2.-d0.r2.-d1.-f1.-r1.-d1.-d2.f1.-r2.d1.-f3.f0.-r1.-d2.r1.d1.-f1.-r2.f1,47,47
241,-f2.r3.d2.r3.-f1.-r2.-f0.r0.d2.-r2.-f2.-r2.-d0.r1.-f3.-r0.d1.d2.r2.-f0.-f3.-r3.f0.f3.-r1.-r3.d0.-r0.-f0.-d0.f0.d3.-r3.-r3.-f3.f0.d0.d3.f3.r0.-f0.-d3.f0.d0.f0.-r0,46,46
242,-r3.-f0.-d3.d2.-f1.-r2.r1.d0.r0.-f2.-f3.-r2.-d0.r0.-d2.-r3.f3.r3.-d0.-r0.-r1.r3.-d3.-r3.-f3.r0.d2.r3.-f3.-r0.f0.-r3.-f0.-d3.r3.-f3.-f3.d3.-f3.f0.d0.r0.f0.-r0.d3.r0.-d3,47,47
243,d2.f0.f1.-r2.d2.-r2.-r3.-d3.d1.-f1.-f3.f2.d2.-r2.-d2.f1.-d2.-f1.f3.r2.f0.r0.-f0.-r0.f0.-r2.r0.-f3.-f3.d0.f3.-d0.d3.-f0.d0.-r0.-d3.r0.-d3.-r3.-d3.-f3.d0.r0.d0.f0,46,46
245,-r0.-r2.d3.f2.-r0.-r2.-f2.r0.f0.-d2.-d2.-d3.f1.r0.-d2.f0.r0.-f1.-r0.f1.-d3.r3.-f3.-d0.-r0.d0.-f3.-r3.d0.r3.d1.-r3.f3.d0.r3.-d0.-f3.-d1.r3.d1.-f3.-d3.f3.-d1.d0.d3,46,46
247,-f2.-r0.-d2.-f2.r3.-d2.d0.f0.-d0.-r1.-f0.-f3.-r1.-d3.-f3.f0.d3.f1.d0.f3.d0.-f3.f0.-d0.r3.f1.f3.-r0.f0.d0.-r3.f3.-r3.-r3.f3.-r0.f0.r3.-f3.-r3.-f3.-r0.-f0.-r3.d0.r3,46,46
248,f0.f1.d0.d1.r0.d3.f1.-r3.d2.-r3.-f2.r3.d1.-f3.-r1.-r3.r0.-f3.d1.d3.r1.-f2.-d0.-d2.-f2.r1.d0.d2.f2.-r1.-f2.-f3.-d2.f2.-r1.-r1.f2.-d1.-d1.-r0.-d1.-r1.-r1.d2.r1.-d2.d1.r0.d2,49,49
250,-d3.-r0.-r0.-r3.d0.-r2.-f0.-r0.-r1.f0.d0.f3.-d1.r0.-d2.d0.d3.-r1.-d3.-f3.d3.r1.-f0.-r1.-f0.-d2.-r2.-f2.d0.-r2.-d0.r2.f2.r1.r2.d2.-f1.-r1.f0.f1.-d1.-r1.-d3.-d3.r1.d1.-r1.d3.-f1,49,49
251,-d3.d0.-r2.-f0.r0.-d0.-d2.-f1.-r3.-d2.f0.-d1.f1.-d1.d2.-r0.-d3.f3.-d0.-d1.-r2.d1.r2.r3.f3.-r2.r3.d0.r3.f0.-r3.-f3.-d3.d0.-f0.-f3.-d0.f3.r3.d3.-r3.-f0.-f0.r3.-f3.r0,46,46
252,-r0.d1.-f2.d2.-r2.d0.-r2.-r3.d1.f1.d1.d2.-f0.-f3.-r1.f0.f3.d3.r3.-d0.-d3.r2.d0.-f0.-r0.-r2.-d3.-d3.-f0.-f0.-r0.r3.f3.-d3.f0.r0.-d3.r0.d0.d3.-r3.-d3.-r0.-r0.-d0.-f3.-d0,47,47
255,-f0.d2.-r0.-r2.-d2.r0.f1.-d1.-r2.d0.r3.-d1.-r1.-f1.-f2.-r0.f2.-d1.-r1.-r2.-f1.-f2.r1.-d2.-f2.d2.-f3.r3.d3.r3.-d3.f3.-d0.-f3.-r0.r3.-f0.-r3.-d0.r0.f3.-r0.-r0.f0.-d3.r0,46,46
257,r3.-d2.-f3.-d0.-r1.-d0.-d1.f1.-r0.f2.-d0.-d1.r1.f0.r3.-d0.f3.-r1.-f3.d0.f2.f3.d3.-r1.d2.-f2.d2.-r1.-r1.r0.f2.-r0.-r1.-d2.-r1.-d1.-r1.-r2.f1.-r2.r1.d1.r2.-f0.r1.-f1,46,46
257,r3.-d2.-f3.-d0.-r1.-d1.-d0.f1.-r0.f2.-d1.-d0.r1.f0.r3.-d0.f3.-r1.-f3.d0.f2.f3.d3.-r1.d2.-f2.d2.r1.r0.r1.f2.-r0.-r1.-d2.-r1.-d1.-r1.-r2.f1.r1.-r2.d1.r2.-f0.r1.-f1,46,46
261,d3.-r1.-r3.-f2.-f3.-d1.-r3.-d1.d3.-r3.-d3.d0.-f0.d1.f3.r0.r1.d1.d3.f3.d0.r3.-f1.-d3.f1.r3.-d3.-d3.-r0.r3.-d0.-d0.r3.-f3.f0.r0.-d3.f0.d0.r3.-d0.r3.-f3.-r0.-f3.-f3,46,46
261,d3.r2.f2.-r3.d0.-f0.d0.-r1.d3.-f0.-d2.r2.-r3.-f1.-d1.r3.f2.-r0.-f2.-r0.d2.r2.-d2.-r0.-d0.-r0.-f3.-r1.d0.-f1.-d0.f1.r1.f3.-f1.f0.d0.f1.d2.-f2.-d0.-d2.r0.d2.-r0.d0.-f1.-d0,48,48
264,r1.r2.f3.d3.-f1.d3.f1.-d2.d1.-f3.d3.f0.-r3.-f3.f1.r1.-f1.-r3.-r3.-d1.r2.-f0.d2.-r1.-d0.d1.-r2.d0.d3.-f1.-r2.d3.-r1.-d3.-r3.f0.r3.-f1.-r3.r1.-f0.-r1.r3.f1.-d2.f1.r1,47,47
264,r2.r1.f3.d3.-f1.d3.f1.d1.-d2.-f3.d3.f0.-r3.f1.-f3.r1.-f1.-r3.-r3.-d1.r2.-f0.d2.-r1.-d0.d1.-r2.d3.d0.-f1.-r2.d3.-r1.-d3.-r3.f0.r3.-f1.-r3.r1.-f0.r3.-r1.f1.-d2.f1.r1,47,47
265,-r0.-r2.-f2.-r0.d0.-r2.-f1.d1.r3.-f0.-r0.f2.-r1.-r3.-d1.r2.-f0.-r0.-f3.d1.-f3.f0.-d3.r0.-f0.-d1.-d3.f0.-d0.f0.-d3.-r0.f3.d3.-r0.r3.-d3.-r0.f3.d0.r0.-d0.-f0.f3.d3.-f3,46,46
265,r0.f3.-r1.-f1.d1.-r2.f3.-r3.-f1.-d0.-f3.d2.-f1.-r3.d3.-r1.-r0.d3.-f1.-f2.-d2.-d1.f1.-r0.f2.-d2.r0.-d1.-d1.-r0.-r0.-d2.r0.d2.d1.-r3.-f2.r3.-d3.f3.-f2.-r0.d1.r1.-d1.-r1.r0.f2,48,48
266,-f2.-d3.r2.-d3.f0.-d1.-f3.-d0.-d0.f1.r0.d1.d3.f0.-d0.-r0.f2.-r2.d1.f0.-r3.-d1.-f0.-d0.f2.d0.-f1.r2.-f2.f0.-r1.-f2.f1.d1.d2.-f2.-f2.-d2.r2.d0.d3.r0.d2.f1.-d2.-r0.-d0,47,47
266,-f2.-d3.r2.-d3.f0.-d1.-f3.-d0.-d0.f1.r0.d3.d1.f0.-d0.-r0.f2.-r2.d1.f0.-r3.-d1.-f0.-d0.f2.d0.-f1.r2.-f2.f0.-r1.f1.-f2.d2.d1.-f2.-f2.-d2.r2.d0.d3.r0.d2.f1.-d2.-r0.-d0,47,47
267,d0.f1.-r1.d1.-f0.-d1.d2.-f2.r0.-d1.f3.-d1.r3.-d3.-d3.d1.r3.-f1.-f2.-r2.r3.-d0.-f2.-r0.-f3.r0.d0.f0.-d2.f3.r2.-f3.-d0.f2.-d1.-f2.-r2.d2.-r2.r0.-d1.-r2.-d1.-d1.-r0.f2.-r2.-r2,48,48
267,d0.f1.-r1.d1.-f0.d2.-d1.-f2.r0.-d1.f3.-d1.r3.d1.-d3.-d3.r3.-f1.-f2.-r2.r3.-d0.-f2.-r0.-f3.r0.d0.f0.-d2.f3.r2.-f3.-d0.f2.-d1.-f2.-r2.d2.-r2.r0.-d1.-r2.d1.d1.-r0.f2.r2.r2,50,48
269,f0.-r0.-d0.-f0.-d2.-f3.f0.-d1.d2.-r3.f3.-d3.r3.d0.r0.r1.-f1.-r1.r0.d2.-f2.r1.f2.-d0.r0.-f0.-r0.-f2.-f3.r0.d0.f0.d3.f1.-d3.-f0.d1.f0.-d0.-f0.-d1.f0.-r0.-f0.f2.f3,46,46
269,f0.-r0.-d0.-f0.-d2.f0.-f3.-d1.d2.-r3.f3.-d3.r3.d0.r1.r0.-f1.-r1.r0.d2.-f2.r1.f2.-d0.r0.-f0.-r0.-f2.-f3.r0.d0.f0.d3.f1.-d3.-f0.d1.f0.-d0.-f0.-d1.f0.-r0.f3.f2.-f0,46,46
271,f3.r3.f2.-r1.r2.f3.-d3.r1.-f0.-r2.-d2.f1.r3.-d0.-d2.f1.f2.-d1.r3.d1.-f1.f3.r3.-f1.-f2.f0.r0.r2.d2.-r0.f1.-d1.-d1.-f1.-f2.f3.-r1.-f1.-f3.f2.-d1.-d1.-f1.-f1.f0.d1,46,46
271,r1.f0.-d2.-f1.-r2.f3.-d3.r2.f0.-r0.-r2.d2.-f0.-d2.r0.d3.r0.-d1.r1.-d3.f3.d1.f2.f3.-r1.-f0.-r1.-f2.f0.d1.-f3.d3.f3.f1.-f2.d1.-f2.-r2.-f2.-d3.f2.-d1.-f2.d1.d3.r2.-f1.-d3,48,48
272,-d0.d2.-f1.r3.d3.r3.-f2.-f3.r2.d3.-r0.-d2.r3.-d0.-d2.-r0.-f0.r0.-d3.-f0.-r0.-r3.-f0.r3.-d0.-f0.f2.r3.d2.-r3.-f2.-d0.r0.d0.-f3.r3.f3.-d0.f0.d0.f0.f3.r3.d3.-r0.f0.-d3,47,47
272,d2.-d0.-f1.r3.d3.r3.-f2.-f3.r2.d3.-r0.-d2.r3.-d2.-d0.-r0.-f0.r0.-d3.-f0.-r3.-r0.-f0.r3.-d0.f2.-f0.r3.d2.-r3.-f2.-d0.r0.d0.-f3.r3.f3.-d0.f0.d0.f0.f3.r3.d3.-r0.f0.-d3,47,47
273,-r3.d0.f3.r1.-d0.-d1.r1.-f0.-r3.d1.d2.r3.-f0.r3.-d0.-d0.-f1.-f2.-d0.f1.r3.-f3.-r0.-f0.-r1.-f3.-r3.r1.d1.f3.-d2.f2.d2.f0.d2.r2.-d2.d3.f1.-r1.f1.r1.d2.-r1.-d2.r1,46,46
273,-r3.d0.f3.r1.-d0.-d1.r1.-f0.-r3.d2.d1.r3.-f0.r3.-d0.-d0.-f1.-f2.-d0.f1.r3.-f3.-r0.-f0.-r1.-f3.r1.-r3.d1.f3.-d2.f2.d2.f0.d2.r2.d3.-d2.f1.-r1.f1.r1.d2.-r1.-d2.r1,46,46
275,r3.-d1.-d3.-f0.r0.f1.f3.d1.-f0.f3.r2.-d2.d1.r1.f0.f3.r0.-d1.r2.-d2.-r3.d1.-r3.d2.-r3.-f0.-r3.-f3.d3.-r0.-d0.-r0.-f3.-d3.-f0.-d0.f3.d3.r3.-f3.-r0.d3.f3.-d0.-r3.-d3,46,46
275,f0.r3.f0.r3.-f0.d3.-r1.-r1.f1.r1.-r3.d1.f0.d1.-r3.-r3.-r0.d2.-f0.-r3.-f3.r2.-f1.-f2.d0.-r1.-r1.f2.-r1.-r2.-f2.f3.-f0.-r1.d2.r0.f1.r1.-d2.-f2.-r0.d2.-f1.-f1.-d2.f1.r0.f2,48,48
278,r2.d3.f0.-r1.-d0.-d0.-f1.r1.r2.-d2.-d0.f1.-f3.r3.d3.r0.r3.-d3.r2.d3.-f3.r1.-f3.d0.-f3.-r3.f3.-r1.r3.d0.-f1.-d0.r1.-f3.-f1.-d2.d0.r2.d2.-r0.-d1.-r3.f1.-r2.-f1.r3.-r2.d1.r0,49,49
